bb4f1885915a8f65f40e79f534dddce64776643f3f971b01d12487d58c4f3977 1n 136n
cf85381e8cbb32984f234d948522d80a6869272de9a2bfc89eef01af51f790b3 2n 124n
81e5f1919879143d0cfec663870465c7c9d534885b6e78a367456b7f1874ac3e 1n 232n
6c4592cc3edcf247a4e2e14704ff8d7ac664cb914d884bf3264c893afcf979be 2n 19n
34528932e9adc4840f575677947e2f7d95e54b0e2a5232a0131a80945d41058e 1n 19n
0b9dbaddcf2c4f36104dbecb8186c4ded932be826167e873f272c547b8fcbf74 2n 47n
db063579126ec5670bbe238489e0dd68965eabf0be900d77e7bb41d5728913f4 1n 313n
8aacc630bfb44680df922f3561468e292a00334d9e560faa5d7aef17230210ea 1n 399n
6f1cdcdf9709d15626bb84c330d1f5cddaaec2a627c76488600269c33afe89d3 1n 355n
fb565a21b6ae2427121c16932b5f87c8f8ee4f82f81077018e779a1644ca910c 2n 12n
5c5ac55ac18b04d29da4c1fe7c1876e7e8587b39b48ebcae5359362a5ef4e963 1n 12n
5f6d91a1f7bfa4f1dbb1cddcf98264f0001a5992b9c2b967e308c6ae593aefd0 1n 41n
9a76aafbe1c0629a15020aba7fe102ca4ba71a72eb106afe1396dff46c9900d8 2n 41n
779992a01771ce1d139dcaebb09cbc5dedcb34231ff780e62c2762a8250440ad 1n 174n
cd68f5ead596180bd30a462774fd808f5a7f87163c80df9b802f7ecff5efec18 1n 143n
50c516a7c0a9f72d6500e4c2bb89076000e7042b0e47fd0233a062e526809cc4 2n 75n
52322f1e2a7044614f47922048f24a121c77da385949e72671ab335267d0b160 1n 126n
de9e5e97c2d412da4e27da103c71ce33608d8242fe0ec0463493a6fc48ede657 1n 360n
f686d2d219dd002e25c38f307651e2d6cfb5849525961e50944622683a0ccddd 2n 360n
de14b6db74d3495f45e36382fe4fab47fc74d4035c527d74aa88a8e08bf8438d 2n 57n
0ed12b9c038c2f2c157ac0f338faa785f89de5a94077cc5f35c56ca491f28c22 1n 205n
0586270ded5d9ac5c99cf10b261135f3e05821434840a748dec8465be13cce32 2n 218n
9cc5cac43a7ece3825eac23b60ad8a8ae24493114626d8ebbfdc208fe8110728 1n 143n
1508126e75955174ef9fa99d454fc1c39b78228a5bb2d1ddd8db2a38fab0aa9d 2n 65n
8113643787847aedcf08a5683f21cb43668dbd6d319b7b14479141ae614a8dc2 1n 360n
7f64d0fb6f0e90fbc236540178ef746277cb20804ca1d13a2d18983befc15bfe 2n 384n
2f2b166213f76152d58ad9d6b8906ac6ebc75df086391109019b5dce4db36587 2n 356n
59eb51b44baba2b10a3b1d761da0a34940f86150dee0e59b406065c2972c8231 2n 481n
85f74b7094985cd7e37763a104203bceb63cb05dd0d4b491a9716c6f7829c41c 2n 12n
58513c8377f4211eeb4ee860e7e329fb20eeb5a565e53b1bdd3a943708ed2066 1n 356n
a78fc850eb2f32d264c9180a28e78d4d68a44f8503b36f6baee9748caaea3501 1n 12n
ab4cd7573ac1bfc81b62d3e4aa1ca61d97e51a1153d888e264f6fd77298c27d0 1n 355n
f20f469451afdb4027c2b80acdfff845d8eaee5edd1e56b245d19416312c775c 1n 272n
2b4c50d2cc86ca5bdd0e64de3a1e8387b899be9416353ace9acf6642e74e271b 2n 409n
0fb7bbfe0c446bc62f9a8ce2ec356e1c42851e0ca8bdf230a7b009e3bfcf23d0 1n 334n
73118179313ece5c3ab45a10046c8b7a6887b18ec3ec519726a4d62d07b30eb5 2n 334n
02b55c42ba1857a85c953a3a5d00e717b61f9798eaabbefa0ab4c83c263bdaa6 1n 409n
c35ed7ca709257db5f486bfc9043e2b15abaf5990697a6db017598aefe5aafb3 1n 351n
98bcecf0620b2a0f2ea1fb80a34981b21a265eb35f68a5d32b9a6e26198f1d52 2n 194n
d3855ef09a8f709749fa390e29da0e9a5135b93bd105acbb53df727cb8ab2174 1n 126n
4ff56ccb7b6d196c477e5bc01bee84b39ed2b27d7a1516256029a464be6ab32f 2n 46n
a21ea2616e487fe7f3edeed868b3cd1e6d78104b23a7f3a5cb43f7afd5669ada 1n 46n
ea4034f2c3ec2bdf1b0589a1b54e356a6e8a7e80955be75bf4b96aa527abb1fb 1n 300n
c6a3c7d6a1f20907bdf158550414819cbae1896b9d0b339ba6d7bf675ce39d64 1n 12n
6ec5cbe25da470d28a8635abac9803f7d8b70191baddef89118e7b240285603a 2n 12n
a6c3005bd1bd2ccd3c49c61842735ede3ad04891991db8de95732ca3a1087131 1n 143n
02a2a270c7c453053028f91017e5b574f66a60a250654778826eaf952a2f5658 1n 386n
c85d78331e2f2384b7f8b57f7a1f1d2924b9b185a98067a3d0ff2bde0c572cf8 2n 36n
1a4bfb093b100e534d78a486b51717cc578e02df06938169d6e28f2501beda4d 2n 117n
90af2878f648133885f983eb45adc046fd152b7c1c42a4268e670a2035dcd367 2n 29n
e8fafedacb5de641c9f83ef8b769d9d6c7a5cfb192d26ebb9e53ee9a7438c548 1n 15n
58268e196e39bc9a0183a241ce21bd8fbbf846337563ce63d431eaeb341a7f81 1n 194n
e6b14f94e3e097537ca64f8d7265515ae7eb3584e3229f7fd949209fff4ff5cd 1n 355n
cfdc9158e366db3fca5063e272d5de410b76dcbe2b23e4b41fb28ec82dba122b 2n 175n
4fc1e822abfee3445f5078fccbce3c16fa8b61e5b03774c75c1430ec2511cdd4 1n 175n
d75bddc492233c11377fdb38218c54104422530738f98469842ef87e0c169586 1n 465n
5a12c3daeef9c4f54cd0bca58d8f025b5b9dc92710d66342b51758909029189d 1n 311n
48f494e27e344951d86b8637dce65234b21d258f0bacb86eaf5cac264885713c 1n 600n
882d25f52dc808c34256ca99528c33f2ecf0386a5440b5b434b738fc3c65d005 2n 593n
600a8b33902e70c1753c6951ea8d195ed7da50e8fedc5545f50c2c0327b3bfab 1n 593n
6594474fcae66e93a0e8a09f253e1decd23c30ad489c13e8fe60722c488952d7 2n 490n
d7d8cdd852d48375af37d61de5e2493a759bd808c2c36823f8485871b28397ea 2n 594n
60847afc1a48f27944704cb9efa974cef9a41377388392f84d0cb5b5adec7563 2n 524n
10f46fa4c325044921d88b9b413648631cf2421f1643cf9071f36af351c1caf1 1n 350n
7cd78fe040ccbeafa4557045862c7707453756c13cd2c087c9355347f813f46b 2n 350n
a4b2ffc2889ebb2893c91f6fef32d6c978dc6df98b5e1038a41a05790ae87b7f 2n 177n
439b5a2522577c8fa3bdc3fcd085de4955d6c87650ced8c4c60cb6b1e4fc8de5 2n 285n
a68cad1630c08a0a1a4a0167e1ca56dc7784a0bc3c453c6688f03df51934f957 1n 273n
c84ff3c4971bf46475484b727fef2ef415dd2f67a317c1a3ab492805dd89f831 1n 423n
399bdd6c7936bca6efbba761e674f18c21c4dbcaa65a7d6a9e1c06a8bc3d2eb8 2n 423n
357ba87579a1ec89cd0d722207431e081bccf6b6fd4c78f273a3e10eb58f252b 2n 563n
e3d9987612f3040670310dbebf8541d5ca89d3c7954c5ae923361337e8648b71 1n 563n
33bc73088e4ca753fc5468953fa7bc38d4a1cc78e02f2b3ec2d8cfcf697f3de3 2n 489n
fece1a3cc729ee68e04771d096f1598d118e6f0cc2456b81946b1a16d16fd794 1n 12n
4878ce947b348342c6c24513582ecd4a4a8ea03d26a7f0f13d0dc61f4cdc3d4f 2n 12n
10db66ce95e00bf7540a29cee3987f64f02710de12dcfdb993334637099c6250 2n 297n
5cec0a80fed51e5283a7d647bfd7cb0ee57b0c667ea64d9d5a1d8e3c1b60b769 1n 297n
029078b042713cd38174e5451088bb7ce94c87534bdeb079243fbd74abb2d02b 2n 58n
c7bd633508f6a6da0070bbdf2ffbe1496ed4fc9bac5a6f7bdd602c89265db8d4 1n 407n
8f078479833602a997ca837e4fefc5a94d97d766c18af360776c786b9e35cb67 2n 212n
effc1d06c6f3a1fdf0f5c971afc449503af608661e60bce4d0ac6616294af95a 2n 169n
f056da1d89e87b8f917c5b35a25c4ab35871439898b5a1ec06508af757f0c44a 2n 489n
7a0c8d61c7f7772e36b13d048d1f5f2c881dd5fd4589d125dff6131ecca7c168 1n 300n
8405810c04885b2f3996c33c0fd00511f2dc5c944348460946efd0b7f2af4976 2n 384n
64baec489585fd8b87bec7127a4d4c52b4d0add96db7e3a6f92ccf5c66f652d0 1n 612n
cb50cfd63a678cb6ea5afc1966ffb54bc7147cc36ae05affd92d32b77e9b49f8 2n 175n
d2f66816d0821776974f5ac1dc510d454b8e2000bf5a6cd5fbbe834249695257 1n 175n
d2ced2b1550105780d43b6f8cc8090b7db09c5e80901b540395f40b4b2821898 1n 386n
a4c3bbe438f61785e742bbd7348c49eb9e176799af5dcaf9bdbf4dab77057a9c 1n 414n
57561822dc2ecbd58f366b302138db1aba6bc14557e531e09c8b2f40af298bd1 2n 385n
731bcbd29d37d8fc37fb63cc45df4e00db97d6cc1f3d6c7183d719f2f6ed2fcd 1n 43n
61460a7efef30c6ba43592501a8d9de9896bf832abcc7bb578b3e700fe1dfe2a 1n 43n
f79c6cebb5246258f6343192afce01829cc5de4b7fb95eec6376610e7a6b169c 1n 43n
2c8bd118ffdbd92551c1467b73b72df7fb57b2922d44aa638a7842c00212c0d0 1n 43n
c740b1cd8d937f36243e8485697898434ca0c628a93440ded90cfb197628de13 1n 43n
9e8fc368f85e587d059b2dc65accaf91925c11d32c1b15082f501b2c711f5955 1n 43n
439ca89a40aeb797ac117ecdd8af6c617b6b3567f7b3184225a996d9fd4a2027 1n 43n
ac4ecb77d9e0ed41687d17a60c3a2becd582f62681a8727e67e2026450136bba 1n 43n
3593dfa324af3bd34ec23b759624977bf22d16479daffeac9804a1780a640d17 1n 43n
db473fc5fd4ed8a734e34e3d80713f4bb8505d80d3c582f3b5363dbafa76a261 1n 43n
f79500f44f1721d369fb13a88c6b5fb98641177da2f7ce3739ad9022bd6a1bae 1n 43n
26e8d504b129b592928a08031fde3af5f676ecded74b648df800327cdf626d78 1n 43n
b4769c2db6414201b0a111cc8c1c9ec5c72eea19b420d2e03bb43a2192cab304 1n 43n
